password,strength_label,crack_time_seconds
"&QpFV+mB?`m2mzl6u""4",strong,1000000000.0000000001
1t<GSnh#{;l;'Mn,strong,100000.0000000001
"&1EY}qM~""(}",strong,10.0000000001
health367#,weak,0.000811
`/#fJ;g+(~LB~A,strong,10000.0000000001
/!GEdlZ(TpZnOy4{bpHp,strong,10000000000.0000000001
82FaA'@dIu@LkX6c*),strong,100000000.0000000001
"k`0SO""*pyG",medium,1.0000000001
",bJ92:Mc&MM>hhO-o*",strong,100000000.0000000001
_)uvgv];~t.,strong,10.0000000001
":.:>'B-""du",medium,1.0000000001
remain63!,weak,0.0002242
responsibility89,weak,0.00001138
because424,weak,0.00001335658666666666656510642497
his461@,weak,0.000101
^e.mFrs\(1,medium,1.0000000001
pattern433#,weak,0.003751
summer3@,weak,0.00000238
authority666@,weak,0.001723
'dVSgzs\X~!VGy9RJXU,strong,1000000000.0000000001
left275,weak,0.0000384
u!\c[QRGHm;95;C$-,strong,10000000.0000000001
yes691!,weak,0.000131
Kn@o*;|Vtuq)ywa;-96V,strong,10000000000.0000000001
=x$em-G%Oy[Z,strong,100.0000000001
"fdy/ieYld7>t""(#/]Va",strong,1000000000.0000000001
7~*FC$N|pmQE/&},strong,100000.0000000001
cause311@,weak,0.000085864
V(g'/n~2`0B!F#u>R,strong,10000000.0000000001
off556#,weak,0.000195
PM652@,weak,0.0001000001
`AN\#ZWT8r^roQH_,strong,300000.01
certain722!,weak,0.001457
2y[tLzv=O>StpV&P%h\,strong,1000000000.0000000001
risk32#,weak,0.000151
benefit365!,weak,0.003019
jEgYk!Y+@LTx'b|.m,strong,10000000.0000000001
eat164@,weak,0.000781
"g""`UL[("")R{$|<W",strong,100000.0000000001
find745!,weak,0.000217
laugh814!,weak,0.001735
interview366#,weak,0.002579
detail561#,weak,0.0004158
lose876,weak,0.000005488
lawyer861@,weak,0.001349
attention157,weak,0.0001225371733333333323344049859
performance344,weak,0.0000864
A$i4dBeq)GR/.6VHFT,strong,100000000.0000000001
gun450#,weak,0.0010000001
security853,weak,0.00008804938666666666595119750128
gVe-GD;94rHoq_J2cpTi,strong,10000000000.0000000001
L+--f'kKeunPQwP2P,strong,10000000.0000000001
##YpNTJzf+z9,strong,100.0000000001
specific608,weak,0.000162
"2#.[T1HTYdf/"".7?kE",strong,100000000.0000000001
upon773,weak,0.000077
coach440,weak,0.0000944
wait247!,weak,0.000215
"WO=R,N[}",weak,0.0100000001
?5eesdtrw>a,strong,5.89
participant643#,weak,0.009745
better912@,weak,0.000235
special761,weak,0.0000718
"B""$K\&v_QA;/y.[o/",strong,10000000.0000000001
focus720!,weak,0.002061
"TJhQ$]oBPthjJ,^a",strong,1000000.0000000001
century2!,weak,0.00000408
Rm7CgOE/F*$_Gt@w,strong,1000000.0000000001
special496!,weak,0.000709
movement849!,weak,0.000995
BeA`4q}sgp`?~cT,strong,100000.0000000001
"hefh`p8,[RbF'wSx0/T",strong,1000000000.0000000001
"2}+hWMFnK?WT15NX""",strong,10000000.0000000001
WCuvW_5J^'{cuA,strong,10000.0000000001
<x7kOt&>IM#S~fWne,strong,10000000.0000000001
"""iZ]loa(?34D",strong,100.0000000001
/L!)pR=ErC_wb>,strong,10000.0000000001
money703@,weak,0.000285
}x|{6hJURLS&,strong,100.0000000001
+-3na<:mNCg,strong,10.0000000001
new816@,weak,0.000101
Mr899,weak,0.0000100001
!oDWXEB),weak,0.0100000001
"W?[Jp~Q""7s>P^(",strong,10000.0000000001
sit757!,weak,0.000605
@iC<WjmsVMYV$4ust',strong,100000000.0000000001
reduce738#,weak,0.003449
und9^w>p#z40@,strong,1000.0000000001
big404!,weak,0.000285
despite77!,weak,0.000088
$t]}*N.pMPDJx,strong,1000.0000000001
author315#,weak,0.001315
serve808!,weak,0.001805
9(3rv]mlP'Ld5CbA>EJE,strong,10000000000.0000000001
8;\$8oZaY&JLIl(4GX`W,strong,10000000000.0000000001
woman351!,weak,0.000379
too449#,weak,0.000155
=#SrjEM$#,medium,0.1000000001
every260,weak,0.000036
determine43!,weak,0.0003698
"f\Q|e9UXAW/I|,3jG:.7",strong,10000000000.0000000001
6C~Ynr2ZJ{z@KNF`~?Cv,strong,10000000000.0000000001
"""f`e6rj(xP{{xH",strong,10000.0000000001
8K9|uX''t*zyv',strong,10000.0000000001
\\+k7J!H<;X&gA[>S,strong,10000000.0000000001
"Skx)5=^{tV!Mz2Z0""i?",strong,1000000000.0000000001
voice914#,weak,0.001271
"i,X~n?BM8N*",strong,10.0000000001
after361,weak,0.000011
ZD]Wb*(;I`]/Nf,strong,10000.0000000001
and886!,weak,0.000101
)Z5Q''ObG,medium,0.1000000001
would789,weak,0.00000152
model179!,weak,0.000933
determine771,weak,0.0003698
exactly500,weak,0.0000444
thousand525@,weak,0.0006902
M)j8wUe:_=X,strong,10.0000000001
aa{7fjqV0;,medium,1.0000000001
century739,weak,0.0000318
century558,weak,0.0000318
board398@,weak,0.000673
game24#,weak,0.0000252
during664,weak,0.000011
"FX:$1iex=(,0fbVIW4TJ",strong,4680000000.01
LHe{3[rAKxaCC\h,strong,100000.0000000001
v@lNb7I@TY]}7(j,strong,100000.0000000001
dDi@+dP^l^WdV=s;1*i,strong,1000000000.0000000001
"m,9o#)lkg=8rC}",strong,10000.0000000001
lay700,weak,0.0000626
"rBbX{QB2,ZYr",strong,100.0000000001
.YYfEmc%,weak,0.0100000001
politics529,weak,0.000201
last159#,weak,0.000253
g?S2BhK?RZA]~,strong,1000.0000000001
RPaD^!zS6#,medium,1.0000000001
`K6RlCbH>8TuK{.{\',strong,100000000.0000000001
where575,weak,0.00001132789333333333324844716117
sister515,weak,0.00003589
continue934#,weak,0.001933
[\f`dnIQ,weak,0.0100000001
something791@,weak,0.000133
0@^PrKcnQ%`<]^#3,strong,1000000.0000000001
gST6uCCZ-vb/9X`YZ[,strong,15600000.000001
method542!,weak,0.0005134
attention193!,weak,0.001319
Y_~$M.z5!'9,strong,10.0000000001
D/\9|.W3M-'#*4fU,strong,1000000.0000000001
important62,weak,0.00000708
",GI6-Zly6wD3",strong,100.0000000001
0]o9/<DSTJcBMB8e|>R,strong,1000000000.0000000001
)1kWGinlQx~}nx(6.2T,strong,1000000000.0000000001
event837#,weak,0.000767
z7j*)l>xn3(uisvy(T,strong,46800000.01
{}^ONGg}RStx>gltm1,strong,100000000.0000000001
long273#,weak,0.000165
market791@,weak,0.000991
GVEWR}u{an,medium,0.148001
stop870,weak,0.0000272
tAFqqm1<ktXj7?yg:K,strong,100000000.0000000001
action753!,weak,0.000913
agent742#,weak,0.001613
build270,weak,0.0002034
0)~Fwaeo&,medium,0.1000000001
president915!,weak,0.000387
v-F}>drm<5,medium,1.0000000001
!;tNKsD3Pna=M)33a,strong,10000000.0000000001
]e/(n+f;#8|*I',strong,10000.0000000001
left988!,weak,0.000375
cA{Uq$yZ(luDtxm[/R;,strong,1000000000.0000000001
southern542,weak,0.00006259850666666666616038128268
"h:%v""q)**=",medium,1.0000000001
d4w5G-30$~,medium,1.0000000001
base775!,weak,0.001005
a!CGr=MF`,medium,0.1000000001
various739,weak,0.0000554
market831,weak,0.0001
.*p)Z2Og&,medium,0.1000000001
whom821!,weak,0.001001
"QMcTl""}e#+V>M{^,W*x",strong,1000000000.0000000001
behavior873#,weak,0.002381
)V'Ai3SVaB3,strong,10.0000000001
}aT{jjgCfxi`V,strong,1000.0000000001
government641#,weak,0.000245
land279@,weak,0.000493
m?[.a@5WZbVi+RcmG,strong,10000000.0000000001
"{,f:IqM-QV'd+",strong,1000.0000000001
administration857@,weak,0.001355
"eTb:cY2x:6""2)O\\ujZ",strong,1000000000.0000000001
move827!,weak,0.000527
we568,weak,0.0000100001
sing286@,weak,0.001773
car344@,weak,0.0000618
structure177@,weak,0.001177
"lOqK""tC;.sta$,D",strong,100000.0000000001
natural410!,weak,0.001105
party791#,weak,0.000331
fund318,weak,0.000264
around294,weak,0.000027
3?J>0XM?oN,medium,1.0000000001
K)aD$3/}v?nMSa,strong,10000.0000000001
"*-SL2K:hz,tnDcW",strong,100000.0000000001
"@r""W)E*bz(:;?)1,Q",strong,10000000.0000000001
among165,weak,0.0000464
6'fmW@(tWO<|PT,strong,6120.01
alone584!,weak,0.000453
a4U7>ix&p//E]-),strong,100000.0000000001
beyond519!,weak,0.002003
concern104@,weak,0.002135
issue775@,weak,0.001393
beautiful875#,weak,0.000597
$Qz&G|wu33u6(7yi,strong,1000000.0000000001
jV%~_A//1n)a:_<=7S,strong,100000000.0000000001
employee421!,weak,0.004227
+4[n[vS0,weak,0.0100000001
L+.R4#{GCh6jF&,strong,10000.0000000001
5e4>XsYllgL,strong,10.0000000001
main823@,weak,0.000397
fire980@,weak,0.000767
available136@,weak,0.000797
budget360!,weak,0.002995
~u3g@-`y[4FR74),strong,100000.0000000001
;}v'|}+Ct,medium,0.1000000001
4g<~Ty%yT&7@$Sg|?!,strong,100000000.0000000001
5z_29gRJE_CF3](mr],strong,100000000.0000000001
very377@,weak,0.0000306192
"w|U?}""Gd]`3",strong,10.0000000001
air739!,weak,0.000415
AC[;G>cIU(4{,strong,100.0000000001
understand546,weak,0.0000332
admit878#,weak,0.001091
family125@,weak,0.000189
feel881,weak,0.0000254
various109#,weak,0.000545
dark760#,weak,0.001337
T]%#tK*D,weak,0.0100000001
{'7zLze@eeC[.,strong,1000.0000000001
focus18!,weak,0.00018738
central799@,weak,0.000437
listen378!,weak,0.000275
meet664@,weak,0.000543
KVBs|kQ{(q3,strong,10.0000000001
sound743!,weak,0.000869
color563,weak,0.00004304
"4,]mF29T<3FTBtu",strong,100000.0000000001
doctor225#,weak,0.000493
put967,weak,0.0000268
_P*od!INPe5~3[v;2VrH,strong,10000000000.0000000001
&_=xfpb5kcS|,strong,100.0000000001
CJPU_}2qyTVB7m<=,strong,1000000.0000000001
BjmHnl-^DuD{^{%k~$k,strong,1000000000.0000000001
"P7)]wHi_EF|z(k,",strong,100000.0000000001
those377!,weak,0.000283
Mrs95,weak,0.0000100001
A(e!#k^:kY>i'Vk,strong,100000.0000000001
late834,weak,0.0000478
R`dX_~y$;MK,strong,10.0000000001
woman932,weak,0.0000388
agreement438!,weak,0.001973
)O#>~;swn=,medium,1.0000000001
Xx9u/7ryO<-V,strong,100.0000000001
certainly345!,weak,0.000939
practice750,weak,0.0001306
;w>Ak2](NI,medium,1.0000000001
|.p:i;_.,weak,0.0100000001
music180#,weak,0.000221
however715@,weak,0.0000042384
government640#,weak,0.000245
'dCn}eI|{l`0q,strong,1000.0000000001
yKB(+M3`x'gSkgR,strong,100000.0000000001
RUJ_yYSLvgH,strong,10.0000000001
government877#,weak,0.000245
degree286@,weak,0.001039
1!jzD`Oa!sN+d)@o8,strong,10000000.0000000001
61j5N#vzy!=o6i\o,strong,1000000.0000000001
Hl<1Jzdh0to3LA,strong,10000.0000000001
RyF7;C'jKzEQ(,strong,1000.0000000001
organization949,weak,0.0000968
animal881#,weak,0.000687
lay209#,weak,0.0010000001
c345@u$'M`,medium,0.34
R#mc'6f6$3?wE,strong,1000.0000000001
uaFa0BUG2Ng:~1v6,strong,1000000.0000000001
J=KjN9F2mo?U5,strong,1000.0000000001
",YvrQGYI-?(g[r5Ur'",strong,100000000.0000000001
approach22!,weak,0.0002156
short865!,weak,0.000611
whole822,weak,0.0000374
other223!,weak,0.000101
=IwROGv`,weak,0.0100000001
many64!,weak,0.0000146
"39I3Nyl+Y""7(",strong,100.0000000001
)#MB;1;15,medium,0.023332
.'Dh+lP1yuA,strong,10.0000000001
?W>Bu}z(ZG,medium,1.0000000001
without315#,weak,0.000471
mkp:KqJd8,medium,0.1000000001
#s}Rrv5@V,medium,0.1000000001
@H|Z_Qy7WPu4s,strong,1000.0000000001
%r=@v)!4J4[<[y3,strong,100000.0000000001
">;+Xq""#5'x4",strong,10.0000000001
{8}N\c#aa#|Iz|5+]C[0,strong,10000000000.0000000001
spend448!,weak,0.000903
kAb#c<KV!0%RP,strong,1000.0000000001
x%A0hVq|U{YA>WmG`H,strong,98880000.01
.@z\UW#?,weak,0.0100000001
boy340@,weak,0.000447
Uo165>kCW!&)L1NU)M,strong,100000000.0000000001
policy746,weak,0.0001336
himself583@,weak,0.000753
"_Yq1,pU>;dc9z_I,",strong,1000000.0000000001
"q}Mb3C48T""[",strong,10.0000000001
T?6%d?>7u\1,strong,10.0000000001
cPg):au^-3MTG,strong,1000.0000000001
5[rzVG*|:,medium,0.1000000001
five323,weak,0.00003438122666666666639230243164
h$=-pJ9g+#--Ec,strong,10000.0000000001
girl90!,weak,0.0000412
";~eE_Sx,`s\1vf",strong,10000.0000000001
Vt:gy#YziG(,strong,10.0000000001
"hgrM|D'8!6k""Hq",strong,10000.0000000001
"f01yyGbf1.U""cN[z8?$f",strong,10000000000.0000000001
"RBrw""pG=jBO`/Rols93",strong,1000000000.0000000001
"""=SKK-Qf",weak,0.0100000001
"$W16Q%e3`:#l""[`8",strong,1000000.0000000001
Yq\DHRZ>MgI,strong,10.0000000001
deep856,weak,0.0001319429333333333322570979362
scene291!,weak,0.001817
}G+P>r}A1y#X%O6V6,strong,10000000.0000000001
against685#,weak,0.000203
president600!,weak,0.000387
rule44,weak,0.00000958
s?zv#S)dlk``,strong,100.0000000001
grow721@,weak,0.001849
fH3G|&upKQ8X!>YY,strong,1000000.0000000001
my589,weak,0.0000100001
hospital83!,weak,0.0000686
;*bL&o@w#6BJG+uTgTdC,strong,10000000000.0000000001
trouble167!,weak,0.000603
L*H9*>6^1PX^,strong,100.0000000001
#E+\}KOe#E{,strong,10.0000000001
gun698,weak,0.00009579530666666666588753287214
almost109@,weak,0.000707
(jYVnX&w9,medium,0.1000000001
four208#,weak,0.00015864
admit683,weak,0.00011
their675@,weak,0.000101
writer589,weak,0.00002834
1Exq0#x?},medium,0.1000000001
[wRVPuY{>fG,strong,10.0000000001
Dn-ej*E~AYro5D:RUv*,strong,1000000000.0000000001
m+5F4Fgk/wD4wN@Pv,strong,3780000.01
popular498!,weak,0.000675
!0.g:II;u;;%la@Nf,strong,10000000.0000000001
know445@,weak,0.000101
next162#,weak,0.000413
c{U%q}gY58cb65esG,strong,10000000.0000000001
beat287,weak,0.0001308
tSGO0'3Ld^D#2X*i?JTB,strong,10000000000.0000000001
service75@,weak,0.0000356
camera116,weak,0.0001922
UOu^?U*4v$#VQy{i3V3,strong,1000000000.0000000001
tXoO[e]2x7eW[$9kh,strong,10000000.0000000001
i:MjRQVaSb6xBl[,strong,100000.0000000001
f-e*9[%Bho|.<,strong,1000.0000000001
;;;'PT-p8w#+o?;2KIk,strong,100000000.000001
sell978@,weak,0.001545
assume21@,weak,0.0001908
",EiQz]aK8/O",strong,10.0000000001
business833!,weak,0.000539
watch630!,weak,0.000619
only640!,weak,0.000101
"M(#>""|U_""|.",strong,10.0000000001
commercial845!,weak,0.001229
how177@,weak,0.0000551632
leave515@,weak,0.000321
ooxeW@TV7KI9=e0,strong,100000.0000000001
BEA)v7B%,weak,0.0100000001
"<NvyL+;3.py""",strong,100.0000000001
z^a>dN7JD`_OS1OL7m,strong,100000000.0000000001
"""aVATHGx>EQ%q",strong,1000.0000000001
o;A!at%d,weak,0.0100000001
U4k1}K//Y%Xzmg$B~,strong,10000000.0000000001
uo`>y=Z^Xb|_=:^wa,strong,10000000.0000000001
agree28!,weak,0.0001258
deep371!,weak,0.001421
"ZG}praeS$d(I&eT""W",strong,10000000.0000000001
thge*jJc;L,medium,1.0000000001
"j@""hbk'`zTW-u",strong,1000.0000000001
Fq!O.-[0t*ca3@;hJ,strong,10000000.0000000001
table214@,weak,0.001173
"R>a}""`B(LS",medium,1.0000000001
(+~@{a<5b-nRVZvNN#,strong,46800000.01
those138,weak,0.0000292
R#6VODeCBo$dkW9nd#Q,strong,1000000000.0000000001
aQ2)wpn@Q&m,strong,10.0000000001
community978!,weak,0.000453
join96@,weak,0.0001442
uCD5Yinl>@U}P(T>t4z,strong,1000000000.0000000001
gas646#,weak,0.0010000001
n2C_yT`?Ra.AvCRC:,strong,10000000.0000000001
#IL:H@E2.neM0{.7,strong,1000000.0000000001
billion316!,weak,0.002699
table352#,weak,0.001173
^jZu{V)@7[ca3,strong,1000.0000000001
e|U8b)zmm|,medium,1.0000000001
"i,PI<qS-H[Y4?j",strong,10000.0000000001
1zp`QzWZB#BY`wqJ[,strong,10000000.0000000001
yet711#,weak,0.000479
eoa:j)f~y,medium,0.1000000001
M::7bQ5g'~p,strong,10.0000000001
small896,weak,0.00003511893333333333305290580028
beat462,weak,0.00011956
also722,weak,0.000011
g'`-.&#U6Fs,strong,10.0000000001
wrong347@,weak,0.000299
physical337,weak,0.000184
'K2vK|<Z1,medium,0.1000000001
agree734#,weak,0.001249
\18kELtlt1Vn?Lx,strong,100000.0000000001
impact296,weak,0.000226
walk546!,weak,0.0005694
prove669!,weak,0.001161
daughter986,weak,0.00006020095999999999951342033456
standard435#,weak,0.001129
follow811,weak,0.0001208
"'{,(9ZT:[",medium,0.1000000001
J|Rg^7vd{.}[-Zt;J&,strong,100000000.0000000001
D>|~12\puQk>:hl,strong,100000.0000000001
here92#,weak,0.000011
institution59,weak,0.000006764
]wr\MTSN>,medium,0.1000000001
eye699,weak,0.0001000001
inside972,weak,0.0000768
new841#,weak,0.000101
V{ltcA*r,weak,0.0100000001
capital953,weak,0.00008860266666666666594665002776
pass78@,weak,0.0000132
n*O%GD?]Co%;0>kw,strong,1000000.0000000001
color359!,weak,0.002053
"J}5S/!""#/@m",strong,4.69
L46`<r$:8p,medium,1.0000000001
L[h[}qDA#;=kByA,strong,100000.0000000001
W_(!lOTpX5Dk`,strong,1000.0000000001
about385,weak,0.000011
t^i9ySwKyC-rC|;M;,strong,10000000.0000000001
~^<*(mPR8V,medium,1.0000000001
$Z`HVuKyqKrur7~t$@,strong,100000000.0000000001
according615@,weak,0.000433
Upv<EbQBx{U+*#Rs:,strong,10000000.0000000001
like599!,weak,0.000101
"Q,,k.y{$KXfh8'",strong,10000.0000000001
"=O^X3mT,Ol(Tt3yrVn3a",strong,10000000000.0000000001
travel290,weak,0.0001916
;H?nbk\Os[?sepGsN,strong,10000000.0000000001
8wGJz9JA*2M!OftJKKwV,strong,10000000000.0000000001
EGrvk[Ue{C)e&E|G~,strong,10000000.0000000001
available442#,weak,0.000797
middle123!,weak,0.000913
"X~',1`U`07V-z)x9",strong,468000.01
"\4b~0`0E,*_",strong,10.0000000001
bad156@,weak,0.000307
structure820!,weak,0.001177
whatever854,weak,0.00002018037333333333317568758503
trade999,weak,0.00000687
+;Y.F:Ht_]d{Tw,strong,10000.0000000001
8~qlf/kWyMW',strong,100.0000000001
coach861#,weak,0.000935
K>.b0YKhhYA{6NGbaB,strong,100000000.0000000001
each772#,weak,0.000249
",@WBI]kg,fD",strong,10.0000000001
W;wLU3+=8av)5x9u}D,strong,100000000.0000000001
"G[Fm_""KX]t_",strong,10.0000000001
pf42QLXX:39bg~,strong,10000.0000000001
treatment623@,weak,0.001931
"W""Vcji|c=)5OyB?:F:1v",strong,10000000000.0000000001
company38#,weak,0.0000236
kJaMPk0>}Kpb<(s,strong,100000.0000000001
4;Su&SDTU_:,strong,10.0000000001
adult718#,weak,0.002723
already255#,weak,0.000409
activity605,weak,0.0002014
*w:%*w4]G_8g,strong,100.0000000001
south286!,weak,0.000163
foot849#,weak,0.001775
item281,weak,0.0004436
success966,weak,0.0000564
_^=8z?n&>3M_HMP0#Vw,strong,1000000000.0000000001
)TAS|(18)V|0A),strong,10000.0000000001
ago52#,weak,0.0000602
#Zn`N`p6q;;|i=4\.,strong,10000000.0000000001
in580!,weak,0.0001000001
size493!,weak,0.000969
law524,weak,0.00003899189333333333302107348572
every387@,weak,0.000351
find732!,weak,0.000217
interview475#,weak,0.002579
vO)3l*Qz,weak,0.0100000001
learn3@,weak,0.0000125
table669#,weak,0.001173
"}X""Q5F*I0X(`%%1#",strong,1000000.0000000001
key333,weak,0.00000791
2=YImysTb)P8[)K]~h,strong,100000000.0000000001
:4$@v]Oks<Wj~$<,strong,100000.0000000001
"6rG*V<F3HN,r.U!b-",strong,10000000.0000000001
bank917#,weak,0.000999
main827!,weak,0.000397
r\3\y!EJ,weak,0.0100000001
[sh+u//If@9{3[&,strong,100000.0000000001
"IpRI,28Emz@""VY%j",strong,1000000.0000000001
throughout90,weak,0.00000898
she508!,weak,0.000101
over722,weak,0.000011
"iOJ,JDW*M",medium,0.1000000001
7x;j~gGx8t=g},strong,1000.0000000001
environmental416!,weak,0.002401
card94@,weak,0.0001444
politics167@,weak,0.002001
consider700@,weak,0.001629
budget924#,weak,0.002995
cover257#,weak,0.001453
executive690,weak,0.0001374
example145,weak,0.00006794687999999999944975570542
:iQ1jpDS!s,medium,1.0000000001
W(R/x'LnW$+Bn=,strong,10000.0000000001
on846!,weak,0.0001000001
different313,weak,0.0000484
"Ss{ds|lf1^'M""$7oc",strong,10000000.0000000001
OHIb?R4<fKD,strong,10.0000000001
\v^ksb/fP-^aVz,strong,10000.0000000001
"^J""gd95?)",medium,0.1000000001
gas610#,weak,0.0010000001
economic736#,weak,0.001157
already635#,weak,0.000409
Q=]>Ig)$uzP\o&,strong,10000.0000000001
inside632@,weak,0.000759
country457#,weak,0.000439
*[%n+`5Xc!,medium,1.0000000001
GReWVZ@I]]V,strong,7.928001
so424!,weak,0.0001000001
consumer547!,weak,0.0014586
`&D_stuHxW`d.K5,strong,46800.01
mouth207#,weak,0.001177
nor846@,weak,0.000833
AN7b#9kqnDKl4!?2],strong,10000000.0000000001
lHxlb2IJy_AL2Q)vgw,strong,100000000.0000000001
gq+YoPMC|?,medium,1.0000000001
great525@,weak,0.000233
"A64,3}W'+?i,R",strong,1000.0000000001
someone978,weak,0.000037
g@~->ABE9DS%2aE3,strong,1000000.0000000001
eye471@,weak,0.0010000001
VNj0~)mQi,medium,0.1000000001
8u'8\wXXm;AWe,strong,1000.0000000001
a.\Kc2]w|=Z<X|ZYq,strong,10000000.0000000001
choice569#,weak,0.000601
f'HyY9z0Le@:&9EUaOr,strong,1000000000.0000000001
"]kY/+w5,~yyI7",strong,1000.0000000001
garden578!,weak,0.0007634
whom168,weak,0.000101
"`KUK';,p]*""'q!^aj",strong,10000000.0000000001
approach49#,weak,0.0002156
"""i@w#7f<GK)",strong,10.0000000001
treatment16#,weak,0.000194
image519,weak,0.00006964
=XMr%p'r/Bnn0tP-#&,strong,30000000.01
IG5J6wd/Bz(o(Xn/J;M],strong,10000000000.0000000001
personal315!,weak,0.000895
R!b&nv/GyJHnj,strong,1000.0000000001
rather277@,weak,0.001011
xv&0)m3HQ,medium,0.1000000001
"ZR|G+_o)d""NQ$",strong,1000.0000000001
^3oS%7|}%:Vr2nTn[J],strong,1000000000.0000000001
"q),C7V1V",weak,0.0100000001
#xi;X^9\.tS,strong,10.0000000001
hard990@,weak,0.000461
argue755#,weak,0.002817
discussion801@,weak,0.003069
provide190,weak,0.0001094
%LTpn0G~Aq5C;{hxcB,strong,100000000.0000000001
skin529#,weak,0.002037
radio596!,weak,0.000575
crime423#,weak,0.001437
cut908#,weak,0.000771
eo)XB~P5aPXZ,strong,100.0000000001
i\Ta3uPvjjCy%,strong,1000.0000000001
",D@F|i<]{",medium,0.1000000001
%RLDKOL42,medium,0.1000000001
able841@,weak,0.000687
ixqK2n*ia=F-\vY'#A,strong,100000000.0000000001
{xq~DJcA>Zl,strong,10.0000000001
))@yyu=Im(o%V,strong,1000.0000000001
candidate546!,weak,0.000621
according808,weak,0.0000429904
same466#,weak,0.000255
structure188#,weak,0.001177
society344@,weak,0.000613
bed49,weak,0.0000084
"=xu:<Z{|,SE.0Gs",strong,100000.0000000001
"cLmRj$%ngG5oN8,Mab,",strong,1000000000.0000000001
describe696#,weak,0.003533
tax797@,weak,0.0010000001
necessary455@,weak,0.002019
"Kf9c$Yx,/v",medium,1.0000000001
"*""'$Ke?'bS",medium,1.0000000001
h84KIX?RYbI[A,strong,1000.0000000001
"""VPkxu]c)L[_;!8A6=+Y",strong,10000000000.0000000001
task517!,weak,0.001275
~+-0nZ*prQbb,strong,100.0000000001
standard26,weak,0.00001228
fSg^JrEPIMf^.#a,strong,100000.0000000001
real354#,weak,0.000387
"LEJx~3o<O""|=u<6!]{a",strong,1000000000.0000000001
not743#,weak,0.000101
mxS_]?]=IMYxwO:,strong,100000.0000000001
*H}EioB'YFkU[:g0`{,strong,100000000.0000000001
nice226#,weak,0.000333
realize100#,weak,0.000913
likely449#,weak,0.001975
can398!,weak,0.000101
admit638#,weak,0.001091
long861@,weak,0.000165
manager794@,weak,0.001309
{@Ay+=GIak~-f2!\1,strong,10000000.0000000001
method611!,weak,0.001985
seem437!,weak,0.000805
visit695,weak,0.0001444839466666666654873552034
picture633#,weak,0.000925
cM2B@AXUK,medium,0.1000000001
