username,role,password,strength_label,crack_time_seconds
user6458,user,=R8OQaEU/fr0.YeQrn^,strong,1000000000.0000000001
user6459,user,"gs4""@th^bc:{OH2O",strong,1000000.0000000001
user6460,user,evx:1QRErtHIAdf,strong,100000.0000000001
user6461,user,evening88!,weak,0.0001128
user6462,user,with680,weak,0.000011
user6463,user,L;K+tEpAF,medium,0.1000000001
user6464,user,partner130#,weak,0.001861
user6465,user,language74#,weak,0.000065
user6466,user,.|KeieT{}].rE:H-,strong,1000000.0000000001
user6467,user,}DZ\e3b:{U8S,strong,100.0000000001
user6468,user,animal412#,weak,0.000687
user6469,user,money894#,weak,0.000285
user6470,user,"7h0CgQ,vOLKs",strong,100.0000000001
user6471,user,>qELIUuMsX1_p=S=,strong,1000000.0000000001
user6472,user,!n$HC[@7.sE<>\82,strong,1000000.0000000001
user6473,user,business969#,weak,0.000539
user6474,user,'\Nzy]VGl-Y,strong,10.0000000001
user6475,user,9oxj:5%$J&YsS{*!IG,strong,100000000.0000000001
user6476,user,notice468#,weak,0.001553
user6477,user,food190!,weak,0.000995
user6478,user,9s8Qta~b4,medium,0.1000000001
user6479,user,discover667@,weak,0.002923
user6480,user,dJ4zf@:ru7`,strong,10.0000000001
user6481,user,pay208#,weak,0.000709
user6482,user,5/lBY|/i]V(,strong,10.0000000001
user6483,user,set954,weak,0.00003788533333333333303016843274
user6484,user,official912!,weak,0.000881
user6485,user,"3*^""$QC+RjT@O",strong,1000.0000000001
user6486,user,hot77,weak,0.00000514
user6487,user,H#bD+Y8;,weak,0.0100000001
user6488,user,term948!,weak,0.000729
user6489,user,39t+.PB(?,medium,0.1000000001
user6490,user,duqESkj`3!JwQz]Ic,strong,10000000.0000000001
user6491,user,challenge725#,weak,0.002595
user6492,user,"$w<d(Q%,(dg",strong,10.0000000001
user6493,user,black796@,weak,0.000283
user6494,user,Q|#\Kcxf.u,medium,1.0000000001
user6495,user,vote687#,weak,0.001853
user6496,user,generation911!,weak,0.002257
user6497,user,zI6#iZYp3E5oS<,strong,10000.0000000001
user6498,user,remain212!,weak,0.002233
user6499,user,"2wZ,5@Q;s]TSEFDW),",strong,100000000.0000000001
user6500,user,@zT>YjeQ,weak,0.0100000001
user6501,user,worry420@,weak,0.000499
user6502,user,wear720!,weak,0.001193
user6503,user,"(gkkLLy""18",medium,1.0000000001
user6504,user,kid762,weak,0.0000624
user6505,user,once743@,weak,0.000485
user6506,user,such899,weak,0.0000132
user6507,user,Democrat210,weak,0.000063256
user6508,user,decision328!,weak,0.001265
user6509,user,total877!,weak,0.000565
user6510,user,V&nFD/2F*HYX,strong,100.0000000001
user6511,user,drop654@,weak,0.001007
user6512,user,case380!,weak,0.000559
user6513,user,fall381!,weak,0.001075
user6514,user,admit308!,weak,0.001091
user6515,user,charge635,weak,0.0001406109866666666655191875179
user6516,user,m#c#86K=bDz#,strong,100.0000000001
user6517,user,"IER""n;yi",weak,0.0100000001
user6518,user,edge969#,weak,0.002615
user6519,user,5@h#&URVrNW[uod|,strong,1000000.0000000001
user6520,user,Jl`B95^PbFY,strong,10.0000000001
user6521,user,back973,weak,0.0000122
user6522,user,huge371@,weak,0.001529
user6523,user,-E6I#_|P0^!m;Z,strong,10000.0000000001
user6524,user,individual580#,weak,0.0003018
user6525,user,]c\'gc{f-c,medium,1.0000000001
user6526,user,stock688@,weak,0.002557
user6527,user,bit802!,weak,0.000631
user6528,user,;}rZfx1tp?,medium,1.0000000001
user6529,user,0`sBB>.$Gd%j\W'i,strong,1000000.0000000001
user6530,user,;e0;Yfa&EabPB,strong,1000.0000000001
user6531,user,l\xYXUfBtn,medium,1.0000000001
user6532,user,"u68^p@3c""D""",strong,10.0000000001
user6533,user,\1x\wNpmo,medium,0.1000000001
user6534,user,kh-{*p&%yi,medium,1.0000000001
user6535,user,clearly834#,weak,0.002211
user6536,user,vK|IB]Zrky4ll.TMn8~,strong,300000000.01
user6537,user,begin668!,weak,0.001725
user6538,user,fast976!,weak,0.000991
user6539,user,bring137,weak,0.0000383632
user6540,user,term375#,weak,0.000729
user6541,user,movement494!,weak,0.000995
user6542,user,population70@,weak,0.000028
user6543,user,treatment606#,weak,0.001931
user6544,user,(_?M&><!mJ[uR`r,strong,100000.0000000001
user6545,user,citizen920,weak,0.0004954
user6546,user,way534#,weak,0.000141
user6547,user,"wGQy(`mkR3]@.}w*S2""V",strong,10000000000.0000000001
user6548,user,voice594,weak,0.00008416
user6549,user,''71r3lJE6`i,strong,100.0000000001
user6550,user,eo`gaHS<,weak,0.0100000001
user6551,user,"]Tqc_08-""+\<T~m",strong,100000.0000000001
user6552,user,building680!,weak,0.000383
user6553,user,will466!,weak,0.000109
user6554,user,7Ng:mqt``*&:]|,strong,10000.0000000001
user6555,user,produce462!,weak,0.001865
user6556,user,`'45dOw4E,medium,0.1000000001
user6557,user,approach547#,weak,0.002147
user6558,user,RsZT*R!D6YaaJec&,strong,1000000.0000000001
user6559,user,)l`n(Wu[`'~1~~?=,strong,1000000.0000000001
user6560,user,a-5V\EtH\Os-:!;5iN2,strong,1000000000.0000000001
user6561,user,54iNQ}B$3-:RM&,strong,10000.0000000001
user6562,user,bs<f.D'?p*Df@{},strong,100000.0000000001
user6563,user,check538@,weak,0.000571
user6564,user,+GGS^j7JhRB5!,strong,1000.0000000001
user6565,user,land593,weak,0.0000502
user6566,user,six114@,weak,0.000491
user6567,user,center284!,weak,0.000477
user6568,user,article227@,weak,0.001689
user6569,user,grow914@,weak,0.001849
user6570,user,clearly928,weak,0.000222
user6571,user,uT?~Ab<7DAv^F1P`c[E,strong,1000000000.0000000001
user6572,user,)[iE7(mR5b]d%cv|,strong,1000000.0000000001
user6573,user,mouth818!,weak,0.001177
user6574,user,few881,weak,0.0000594
user6575,user,7jxBc[Pf#LAZ[0MJ,strong,1000000.0000000001
user6576,user,class467@,weak,0.000569
user6577,user,agent912@,weak,0.001613
user6578,user,response947!,weak,0.001691
user6579,user,would112,weak,0.0000114
user6580,user,player721,weak,0.0000328
user6581,user,"4MxAWx?,,T?=y6lj(",strong,10000000.0000000001
user6582,user,.^/5EK=+:L_1}F5,strong,100000.0000000001
user6583,user,could197!,weak,0.000127
user6584,user,head639@,weak,0.000495
user6585,user,manager630,weak,0.000008848
user6586,user,=aelLq}Ce)O,strong,10.0000000001
user6587,user,"|Vlyw`LQGX_|6vo3""f",strong,100000000.0000000001
user6588,user,yy?Fww;R@+CYB,strong,1000.0000000001
user6589,user,once935!,weak,0.000485
user6590,user,rate141@,weak,0.001497
user6591,user,suddenly40#,weak,0.000162
user6592,user,investment847,weak,0.0002898121599999999976262188284
user6593,user,S9:P$OAvN,medium,0.1000000001
user6594,user,Odaz4I*zl>N,strong,10.0000000001
user6595,user,B[DC+jH}<54!,strong,100.0000000001
user6596,user,"rMAP,'N3w~s7?F",strong,7440.01
user6597,user,"Ko2W)F?,f/`Z0f:6",strong,1000000.0000000001
user6598,user,man588#,weak,0.000177
user6599,user,large976!,weak,0.000379
user6600,user,sister29!,weak,0.0000634
user6601,user,<uo-/]M#=)8R0eB,strong,100000.0000000001
user6602,user,couple713!,weak,0.000633
user6603,user,mean461@,weak,0.000117
user6604,user,get218#,weak,0.000101
user6605,user,r;=7Tdr/nx/x!qO,strong,100000.0000000001
user6606,user,"Z+qqOoe}*""+N|8EJO",strong,1560000.000001
user6607,user,T5Y$d]lYp%f%{t-4gnfM,strong,10000000000.0000000001
user6608,user,follow169@,weak,0.001199
user6609,user,kx.w^kjz6'2M,strong,100.0000000001
user6610,user,"dxSs$M)""%!M;jZ},-",strong,10000000.0000000001
user6611,user,"H""h]:;Z7U0`",strong,10.0000000001
user6612,user,?$pzPL0a0$6Cr_cDG./n,strong,10000000000.0000000001
user6613,user,to158#,weak,0.0001000001
user6614,user,generation867#,weak,0.002257
user6615,user,Hlg&k3=[hkXO;,strong,1000.0000000001
user6616,user,contain696!,weak,0.003375
user6617,user,many355!,weak,0.000137
user6618,user,building171!,weak,0.000383
user6619,user,must313@,weak,0.000373
user6620,user,city770!,weak,0.000109
user6621,user,top476!,weak,0.000445
user6622,user,m8lpVJs5,weak,0.0100000001
user6623,user,|{pT2)|2[YJDR{q+,strong,1000000.0000000001
user6624,user,"Yh0Hl<'A><7qkL%a""9",strong,100000000.0000000001
user6625,user,}z-ejnHB$Z#H(K{T2,strong,10000000.0000000001
user6626,user,"(&/i|N!KR""|,z@5s4",strong,10000000.0000000001
user6627,user,"WA#ch^LjhW,!)XjJ",strong,1000000.0000000001
user6628,user,|iC+|^(5D_[SC4`XT,strong,10000000.0000000001
user6629,user,discover510#,weak,0.0012898
user6630,user,"!4(~2""_,9Ad",strong,10.0000000001
user6631,user,stock982!,weak,0.002557
user6632,user,nice499@,weak,0.000333
user6633,user,yes395#,weak,0.000131
user6634,user,ZF#?=zVUl]^0M-j,strong,100000.0000000001
user6635,user,special952,weak,0.00006628703999999999946339812596
user6636,user,result913#,weak,0.000771
user6637,user,?O.).?n.~%#J?|TR$f,strong,100000000.0000000001
user6638,user,t/mRjXDgy@BST>,strong,10000.0000000001
user6639,user,child672#,weak,0.000719
user6640,user,s%=.*RjLCkFs'+,strong,10000.0000000001
user6641,user,dCgF>.=oFBZYU$Bo3,strong,10000000.0000000001
user6642,user,"`kMf<""\2=R^65",strong,1000.0000000001
user6643,user,should259,weak,0.0000177828266666666665287266369
user6644,user,eat909@,weak,0.000781
user6645,user,"b,T>3b)N(",medium,0.1000000001
user6646,user,notice10!,weak,0.0001562
user6647,user,"kIT|];zoTU[{@""26T",strong,10000000.0000000001
user6648,user,last677@,weak,0.000253
user6649,user,`b1S=dmQ,weak,0.0100000001
user6650,user,\0c#bg0oV)+^*a9K,strong,1000000.0000000001
user6651,user,d++):yQ7-#WFR-T,strong,100000.0000000001
user6652,user,TV970@,weak,0.0001000001
user6653,user,ZnW[D8H^:,medium,0.1000000001
user6654,user,there941#,weak,0.000101
user6655,user,{1CPOM$}:P`;k\A9KzmE,strong,10000000000.0000000001
user6656,user,guess95!,weak,0.0000312
user6657,user,explain501!,weak,0.0008198
user6658,user,qf]8Ym$hJe[7d\,strong,10000.0000000001
user6659,user,everything624,weak,0.00002368447999999999981355358614
user6660,user,surface406#,weak,0.001591
user6661,user,)j;x/ib^]b4#9V]q,strong,1000000.0000000001
user6662,user,!O~X:&Rmjt,medium,1.0000000001
user6663,user,>4JrS;(jggk:&y,strong,10000.0000000001
user6664,user,eY9)4A|vj,medium,0.1000000001
user6665,user,S`.AZNHa+-EJ3,strong,1000.0000000001
user6666,user,"b$EUO,tw)&Du:",strong,1000.0000000001
user6667,user,)%FgA8'9'%t!N~Bhz}ar,strong,10000000000.0000000001
user6668,user,east190,weak,0.0000286
user6669,user,b|&S8!b<Uj0P,strong,100.0000000001
user6670,user,pk(F3(as6i,medium,1.0000000001
user6671,user,"'t(E)MA""Ae""&x0Njm",strong,10000000.0000000001
user6672,user,cuvj$>hiU[!ld,strong,1000.0000000001
user6673,user,raise156!,weak,0.001875
user6674,user,remain431,weak,0.0002242
user6675,user,"@O,4gC*UBG}M~",strong,1000.0000000001
user6676,user,"If""Bs@h!BG(hx~",strong,10000.0000000001
user6677,user,"r>aUe|t:q^oWw""\5I:*",strong,1000000000.0000000001
user6678,user,@`^:jJKWxizgoG*M#n=,strong,1000000000.0000000001
user6679,user,drive476,weak,0.0001008
user6680,user,4@Kg?`c7,weak,0.0100000001
user6681,user,budget216,weak,0.0003004
user6682,user,CmzBqbWr\Fh,strong,10.0000000001
user6683,user,work4!,weak,0.00000314
user6684,user,"Ibn40)""+388",strong,10.0000000001
user6685,user,"%#w""%;RtoO",medium,0.308001
user6686,user,xymB#&^x\H,medium,1.0000000001
user6687,user,government914#,weak,0.000245
user6688,user,recognize150!,weak,0.002355
user6689,user,economic565#,weak,0.0007146
user6690,user,music615,weak,0.000023
user6691,user,"R2_@D&.y4/:H|-Mg,AV_",strong,10000000000.0000000001
user6692,user,must471#,weak,0.000373
user6693,user,risk572@,weak,0.0009842
user6694,user,d9jj=JA`bKxk<N<DbIq6,strong,10000000000.0000000001
user6695,user,"m""iv$6QlKWW",strong,10.0000000001
user6696,user,difference717@,weak,0.0005019472
user6697,user,fund417!,weak,0.002631
user6698,user,two618!,weak,0.000101
user6699,user,g5]j!m9O!_f~F,strong,1000.0000000001
user6700,user,fly267!,weak,0.0010000001
user6701,user,board610!,weak,0.000673
user6702,user,may250,weak,0.000011
user6703,user,join495!,weak,0.001433
user6704,user,(pK<N]d~XxKAY,strong,1000.0000000001
user6705,user,control800,weak,0.0000676
user6706,user,example567@,weak,0.0004978
user6707,user,k[aKqV5~r,medium,0.1000000001
user6708,user,follow296,weak,0.0001208
user6709,user,",q7G|uvJvn8P<P$gJ{X",strong,1000000000.0000000001
user6710,user,W;3--%MN3z2,strong,10.0000000001
user6711,user,"tX\A82b,ImUaD~Ub,",strong,10000000.0000000001
user6712,user,book339!,weak,0.000423
user6713,user,"93Kv+&,A.",medium,0.1000000001
user6714,user,hour604!,weak,0.000877
user6715,user,"ipyxg,i[q",medium,0.1000000001
user6716,user,song371,weak,0.000033
user6717,user,m/%ikVq<\egaZG,strong,10000.0000000001
user6718,user,specific558,weak,0.000162
user6719,user,by482@,weak,0.0001000001
user6720,user,lead225,weak,0.000079
user6721,user,card235@,weak,0.001435
user6722,user,through488@,weak,0.000171
user6723,user,Uc4Ci4-G<s3CoVD{,strong,1000000.0000000001
user6724,user,aiZK{lFV^d&g]vFWD:,strong,100000000.0000000001
user6725,user,"""w3\_]eofS",medium,1.0000000001
user6726,user,hMef7nHxF_7}ff*,strong,100000.0000000001
user6727,user,American70!,weak,0.0000314
user6728,user,>7%<:(7~_#z*$guX,strong,1000000.0000000001
user6729,user,E\>BoxG}Muk,strong,10.0000000001
user6730,user,speak599@,weak,0.000879
user6731,user,t~5yS+r7W',medium,1.0000000001
user6732,user,c:iYK*THU{?-6xXL{*,strong,100000000.0000000001
user6733,user,31w5pnyF|,medium,0.1000000001
user6734,user,minute788@,weak,0.000419
user6735,user,"3-$,:)7~PXQpv/k&",strong,1000000.0000000001
user6736,user,0bfCs5Yf-Lj|4l0aA?zk,strong,10000000000.0000000001
user6737,user,k7Pe.FGu#n~$9e=0O,strong,10000000.0000000001
user6738,user,;':mNsKI&15[b+,strong,10000.0000000001
user6739,user,^y0EbEp-y<,medium,1.0000000001
user6740,user,lqA$x=:lk^y,strong,10.0000000001
user6741,user,myself573@,weak,0.000431
user6742,user,near238@,weak,0.000467
user6743,user,natural782!,weak,0.001105
user6744,user,citizen492,weak,0.0004954
user6745,user,officer987#,weak,0.001211
user6746,user,get913!,weak,0.000101
user6747,user,h)veScs.42G(3\Cl8^39,strong,10000000000.0000000001
user6748,user,"'<HJWHq,s:v",strong,10.0000000001
user6749,user,necessary799,weak,0.0002028
user6750,user,y{0k>hSaWANp.[/,strong,30000.01
user6751,user,maybe54,weak,0.00000186
user6752,user,break78@,weak,0.000066
user6753,user,aYP'c^p'\4c,strong,10.0000000001
user6754,user,politics800@,weak,0.002001
user6755,user,culture194#,weak,0.001097
user6756,user,necessary801!,weak,0.002019
user6757,user,media204#,weak,0.000833
user6758,user,M+y^{{[<{8!8,strong,100.0000000001
user6759,user,{$!Z4I~{SJD},strong,100.0000000001
user6760,user,n9qY0X{',weak,0.0100000001
user6761,user,nation688#,weak,0.001809
user6762,user,another788@,weak,0.000353
user6763,user,public94!,weak,0.0000302
user6764,user,"Wz0_^;Qo,MCO#(",strong,10000.0000000001
user6765,user,war822@,weak,0.000169
user6766,user,door541#,weak,0.0005274
user6767,user,lose938!,weak,0.000749
user6768,user,"eXZhR#J-e@UpgJv,",strong,1000000.0000000001
user6769,user,"&DH""h&R1'",medium,0.1000000001
user6770,user,74j=0<ffEDrHe8*>M,strong,10000000.0000000001
user6771,user,data751@,weak,0.001059
user6772,user,"NV""XXn5klgu;yi",strong,10000.0000000001
user6773,user,movement105@,weak,0.000995
user6774,user,Y-D~(ANS,weak,0.0100000001
user6775,user,"1<AH,{0]5.",medium,1.0000000001
user6776,user,"{px8)x/ER||fSS1,%?t",strong,1000000000.0000000001
user6777,user,"""<sK)d?@ly]s$y@Wm4",strong,100000000.0000000001
user6778,user,Ev@5u8^%O,medium,0.1000000001
user6779,user,"bA""YS{1RRKJ-hd",strong,10000.0000000001
user6780,user,"ZNsD,HksJcH/",strong,100.0000000001
user6781,user,yourself418@,weak,0.000367
user6782,user,",i^U)^4c",weak,0.0100000001
user6783,user,rW%0Az.&'n&MTkVZF5,strong,100000000.0000000001
user6784,user,get324@,weak,0.000101
user6785,user,KPMTJV.W3.#{U,strong,1000.0000000001
user6786,user,A}kPw?pYh1G'C)tMy,strong,10000000.0000000001
user6787,user,I;.+A#yK2bK){o,strong,10000.0000000001
user6788,user,o/<06a^M3U,medium,1.0000000001
user6789,user,two283#,weak,0.000101
user6790,user,ago964!,weak,0.000593
user6791,user,spend813!,weak,0.000903
user6792,user,may355@,weak,0.00007916
user6793,user,any235#,weak,0.000191
user6794,user,.%7O@:d7(3k,strong,10.0000000001
user6795,user,R$eJio[sVQ,medium,1.0000000001
user6796,user,about489!,weak,0.000101
user6797,user,"%"")p+]mNA",medium,0.1000000001
user6798,user,;n+rd&z{dh1,strong,10.0000000001
user6799,user,ZFNEV?RdBw'.'n%(SZAi,strong,10000000000.0000000001
user6800,user,staff626,weak,0.0001133158399999999990768628777
user6801,user,VmCzj8-`GvgZn,strong,1000.0000000001
user6802,user,b].a5w]u&F$,strong,10.0000000001
user6803,user,indeed621,weak,0.0002344841599999999980809661792
user6804,user,agent256!,weak,0.001613
user6805,user,"u&z5l+ZgD>Q!"".""xqz",strong,100000000.0000000001
user6806,user,measure792,weak,0.0003612
user6807,user,social300,weak,0.0000652
user6808,user,who189!,weak,0.000101
user6809,user,h:TLsFljIztuJK#B,strong,1000000.0000000001
user6810,user,J@JGT&~&X2.8}^h,strong,100000.0000000001
user6811,user,"u^ZDBwl4Q^U2D_""9[+%",strong,1000000000.0000000001
user6812,user,3cMK<(QQg>\fG>2$l[%%,strong,10000000000.0000000001
user6813,user,think215#,weak,0.000101
user6814,user,imagine93@,weak,0.0001142
user6815,user,now592#,weak,0.000101
user6816,user,so812#,weak,0.0001000001
user6817,user,\vb3A*^M%t(*KYcH,strong,1000000.0000000001
user6818,user,o`l+73cH4Q}UiFL^/,strong,10000000.0000000001
user6819,user,",x*'0B++%A2;F3|,h%PL",strong,10000000000.0000000001
user6820,user,feeling438#,weak,0.000641
user6821,user,throw494@,weak,0.000985
user6822,user,reveal825,weak,0.0004892
user6823,user,jG<.Yj/],weak,0.0100000001
user6824,user,tonight833#,weak,0.000385
user6825,user,training464#,weak,0.000801
user6826,user,source193!,weak,0.001405
user6827,user,must585!,weak,0.000373
user6828,user,send228!,weak,0.000919
user6829,user,"*P,Lum,]Uc~n\4NN",strong,384000.000001
user6830,user,oNY~WMMX:.!y?,strong,1000.0000000001
user6831,user,"b4,/>2A|j1FeZ.e",strong,100000.0000000001
user6832,user,(4h^W)F@),medium,0.1000000001
user6833,user,i}jwUs2Yut:bvBKt3!L?,strong,10000000000.0000000001
user6834,user,result567!,weak,0.0002414
user6835,user,energy785#,weak,0.001149
user6836,user,authority900!,weak,0.001723
user6837,user,listen542,weak,0.00002626645333333333312566537642
user6838,user,"OC4s/M%,",weak,0.0100000001
user6839,user,case324!,weak,0.000559
user6840,user,"w{P~xmGx[qP4[,s",strong,100000.0000000001
user6841,user,standard489,weak,0.0001050166399999999991450749803
user6842,user,FTx@}8e*@G#Yn5:qT,strong,10000000.0000000001
user6843,user,"v""gWiTdDNI",medium,1.0000000001
user6844,user,until901@,weak,0.000205
user6845,user,U*$<>X~yQjIRoe2#7,strong,10000000.0000000001
user6846,user,F=!m(a3)DsJ3YG+,strong,100000.0000000001
user6847,user,case71@,weak,0.0000568
user6848,user,#s}?Kx<lh=i.sd,strong,10000.0000000001
user6849,user,w#}:ggcp!d,medium,1.0000000001
user6850,user,"]4x$W5(+S=*.""{X:Sr4",strong,1000000000.0000000001
user6851,user,church727!,weak,0.000295
user6852,user,hotel961!,weak,0.001289
user6853,user,police190!,weak,0.000689
user6854,user,)+FPxM:ow[b,strong,10.0000000001
user6855,user,project963@,weak,0.000665
user6856,user,|fhe!q!n5go0aa,strong,10000.0000000001
user6857,user,big897@,weak,0.000285
user6858,user,bank486!,weak,0.000999
user6859,user,sport988!,weak,0.002271
user6860,user,degree903!,weak,0.001039
user6861,user,body804@,weak,0.000805
